,id,side,result,goals_for,goals_against,xG_for,xG_against
0,14152,a,1,0,0,0.769069,0.718119
1,14157,a,3,3,2,3.86499,1.41465
2,14169,h,3,1,0,2.64599,0.540187
3,14819,a,3,2,0,1.87714,0.577329
4,14833,h,0,0,1,1.1359,1.768
5,14836,a,3,3,1,3.20848,1.57351
6,14852,h,3,4,1,2.23898,0.79915
7,14862,a,0,1,4,1.05824,2.34693
8,14874,a,1,1,1,0.652049,1.72712
9,14880,h,0,1,2,1.66068,2.35024
10,14889,a,3,1,0,1.69653,0.533909
11,14903,h,3,2,0,0.6517,0.784775
12,14906,h,3,3,1,2.58032,0.728304
13,14911,a,3,3,1,2.35916,0.642099
14,14921,h,3,2,0,2.04414,0.79963
15,14934,a,1,1,1,1.55495,1.02416
16,14943,h,3,2,0,1.24672,0.564784
17,14954,a,1,0,0,0.42235,0.589148
18,14968,a,3,4,1,1.42254,0.762571
19,14984,h,0,1,2,1.23555,1.82881
20,14992,a,3,2,1,3.53921,0.920971
21,14142,h,3,2,0,1.86359,0.0930356
22,15005,h,3,2,0,0.862855,0.0596554
23,15016,a,3,1,0,1.30987,0.909714
24,15025,h,1,1,1,1.98534,1.21953
25,15029,a,1,1,1,1.88411,1.9832
26,15046,h,3,2,1,1.72628,0.726991
27,15051,a,3,3,1,2.79574,0.686996
28,15064,h,3,2,0,1.96177,0.299961
29,15074,h,3,2,1,1.64993,1.15567
30,15103,a,1,0,0,0.618079,2.19426
31,15082,a,3,3,0,3.52537,1.31917
32,15092,h,1,0,0,0.985387,0.898058
33,15117,h,3,2,0,1.6256,0.0721582
34,15124,h,1,2,2,0.99637,1.07261
35,15131,a,3,4,1,1.39286,1.69529
36,15139,a,3,1,0,1.21866,0.705495
37,15154,h,3,2,1,0.804298,0.614418
